,Incident Day of Week,Incident Category,Intersection,Latitude,Longitude
291,Sunday,Burglary,29TH ST \ MISSION ST,37.744037631346345,-122.42089366066374
292,Thursday,Larceny Theft,29TH ST \ SANCHEZ ST,37.743565341494985,-122.42888268662789
293,Tuesday,Robbery,29TH ST \ MISSION ST,37.744037631346345,-122.42089366066374
294,Wednesday,Larceny Theft,29TH ST \ SAN JOSE AVE,37.74394224018153,-122.42266944640758
295,Monday,Malicious Mischief,29TH ST \ SANCHEZ ST,37.743565341494985,-122.42888268662789
296,Friday,Malicious Mischief,29TH ST \ MISSION ST,37.744037631346345,-122.42089366066374
297,Monday,Fraud,29TH ST \ DOLORES ST,37.743838215337966,-122.42438486441208
298,Wednesday,Motor Vehicle Theft,29TH ST \ SANCHEZ ST,37.743565341494985,-122.42888268662789
299,Monday,Disorderly Conduct,29TH ST \ TIFFANY AVE,37.743979453094994,-122.42197676683371
300,Tuesday,Burglary,29TH ST \ DOLORES ST,37.743838215337966,-122.42438486441208
301,Sunday,Motor Vehicle Theft,29TH ST \ SANCHEZ ST,37.743565341494985,-122.42888268662789
302,Sunday,Burglary,29TH ST \ SANCHEZ ST,37.743565341494985,-122.42888268662789
303,Saturday,Non-Criminal,29TH ST \ MISSION ST,37.744037631346345,-122.42089366066374
304,Tuesday,Warrant,29TH ST \ MISSION ST,37.744037631346345,-122.42089366066374
305,Sunday,Burglary,29TH ST \ CASTRO ST \ DAY ST,37.743295996868255,-122.43331953220512
306,Monday,Other Miscellaneous,29TH ST \ MISSION ST,37.744037631346345,-122.42089366066374
307,Tuesday,Larceny Theft,29TH ST \ DOLORES ST,37.743838215337966,-122.42438486441208
308,Thursday,Drug Offense,29TH ST \ TIFFANY AVE,37.743979453094994,-122.42197676683371
309,Tuesday,Motor Vehicle Theft,29TH ST \ DOLORES ST,37.743838215337966,-122.42438486441208
310,Sunday,Larceny Theft,29TH ST \ NOE ST,37.743430737037684,-122.43110033890714
311,Saturday,Offences Against The Family And Children,29TH ST \ SANCHEZ ST,37.743565341494985,-122.42888268662789
312,Saturday,Miscellaneous Investigation,29TH ST \ CHURCH ST,37.743699578796246,-122.42667038150655
313,Thursday,Larceny Theft,29TH ST \ SANCHEZ ST,37.743565341494985,-122.42888268662789
314,Monday,Malicious Mischief,29TH ST \ SAN JOSE AVE,37.74394224018153,-122.42266944640758
315,Monday,Lost Property,29TH ST \ SAN JOSE AVE,37.74394224018153,-122.42266944640758
316,Friday,Malicious Mischief,29TH ST \ DIAMOND ST,37.74316144575892,-122.4355590087104
317,Saturday,Malicious Mischief,29TH ST \ MISSION ST,37.744037631346345,-122.42089366066374
318,Friday,Malicious Mischief,29TH ST \ MISSION ST,37.744037631346345,-122.42089366066374
319,Thursday,Malicious Mischief,29TH ST \ DOLORES ST,37.743838215337966,-122.42438486441208
320,Friday,Suspicious Occ,29TH ST \ MISSION ST,37.744037631346345,-122.42089366066374
321,Friday,Non-Criminal,29TH ST \ SAN JOSE AVE,37.74394224018153,-122.42266944640758
322,Wednesday,Larceny Theft,29TH ST \ MISSION ST,37.744037631346345,-122.42089366066374
323,Monday,Burglary,29TH ST \ TIFFANY AVE,37.743979453094994,-122.42197676683371
324,Tuesday,Warrant,29TH ST \ SAN JOSE AVE,37.74394224018153,-122.42266944640758
325,Thursday,Recovered Vehicle,29TH ST \ SANCHEZ ST,37.743565341494985,-122.42888268662789
326,Sunday,Malicious Mischief,29TH ST \ SAN JOSE AVE,37.74394224018153,-122.42266944640758
327,Wednesday,Larceny Theft,29TH ST \ CHURCH ST,37.743699578796246,-122.42667038150655
328,Monday,Fraud,29TH ST \ NOE ST,37.743430737037684,-122.43110033890714
329,Monday,Case Closure,29TH ST \ SAN JOSE AVE,37.74394224018153,-122.42266944640758
330,Saturday,Motor Vehicle Theft,29TH ST \ CASTRO ST \ DAY ST,37.743295996868255,-122.43331953220512
331,Wednesday,Stolen Property,29TH ST \ TIFFANY AVE,37.743979453094994,-122.42197676683371
332,Friday,Lost Property,29TH ST \ CHURCH ST,37.743699578796246,-122.42667038150655
333,Sunday,Larceny Theft,29TH ST \ SAN JOSE AVE,37.74394224018153,-122.42266944640758
334,Thursday,Other Miscellaneous,29TH ST \ MISSION ST,37.744037631346345,-122.42089366066374
335,Friday,Fraud,29TH ST \ NOE ST,37.743430737037684,-122.43110033890714
336,Friday,Assault,29TH ST \ DOLORES ST,37.743838215337966,-122.42438486441208
337,Saturday,Recovered Vehicle,29TH ST \ SAN JOSE AVE,37.74394224018153,-122.42266944640758
338,Monday,Assault,29TH ST \ SAN JOSE AVE,37.74394224018153,-122.42266944640758
339,Saturday,Other Miscellaneous,29TH ST \ MISSION ST,37.744037631346345,-122.42089366066374
340,Sunday,Larceny Theft,29TH ST \ MISSION ST,37.744037631346345,-122.42089366066374
341,Sunday,Larceny Theft,29TH ST \ DOLORES ST,37.743838215337966,-122.42438486441208
342,Tuesday,Larceny Theft,29TH ST \ CHURCH ST,37.743699578796246,-122.42667038150655
343,Thursday,Missing Person,29TH ST \ MISSION ST,37.744037631346345,-122.42089366066374
344,Friday,Non-Criminal,29TH ST \ CHURCH ST,37.743699578796246,-122.42667038150655
345,Friday,Larceny Theft,29TH ST \ DIAMOND ST,37.74316144575892,-122.4355590087104
346,Friday,Larceny Theft,29TH ST \ DOLORES ST,37.743838215337966,-122.42438486441208
347,Monday,Miscellaneous Investigation,29TH ST \ DIAMOND ST,37.74316144575892,-122.4355590087104
348,Tuesday,Larceny Theft,29TH ST \ SAN JOSE AVE,37.74394224018153,-122.42266944640758
349,Sunday,Non-Criminal,29TH ST \ SAN JOSE AVE,37.74394224018153,-122.42266944640758
350,Saturday,Burglary,29TH ST \ MISSION ST,37.744037631346345,-122.42089366066374
351,Thursday,Burglary,29TH ST \ CHURCH ST,37.743699578796246,-122.42667038150655
352,Friday,Larceny Theft,29TH ST \ SAN JOSE AVE,37.74394224018153,-122.42266944640758
353,Wednesday,Larceny Theft,29TH ST \ MISSION ST,37.744037631346345,-122.42089366066374
354,Friday,Warrant,29TH ST \ MISSION ST,37.744037631346345,-122.42089366066374
355,Tuesday,Burglary,29TH ST \ MISSION ST,37.744037631346345,-122.42089366066374
356,Wednesday,Malicious Mischief,29TH ST \ SANCHEZ ST,37.743565341494985,-122.42888268662789
357,Sunday,Malicious Mischief,29TH ST \ SAN JOSE AVE,37.74394224018153,-122.42266944640758
358,Monday,Assault,29TH ST \ TIFFANY AVE,37.743979453094994,-122.42197676683371
359,Sunday,Motor Vehicle Theft,29TH ST \ CASTRO ST \ DAY ST,37.743295996868255,-122.43331953220512
360,Friday,Burglary,29TH ST \ MISSION ST,37.744037631346345,-122.42089366066374
361,Saturday,Miscellaneous Investigation,29TH ST \ MISSION ST,37.744037631346345,-122.42089366066374
362,Thursday,Malicious Mischief,29TH ST \ TIFFANY AVE,37.743979453094994,-122.42197676683371
363,Tuesday,Disorderly Conduct,29TH ST \ SAN JOSE AVE,37.74394224018153,-122.42266944640758
364,Monday,Fraud,29TH ST \ NOE ST,37.743430737037684,-122.43110033890714
365,Tuesday,Missing Person,29TH ST \ MISSION ST,37.744037631346345,-122.42089366066374
366,Saturday,Other Miscellaneous,29TH ST \ MISSION ST,37.744037631346345,-122.42089366066374
367,Thursday,Non-Criminal,29TH ST \ SAN JOSE AVE,37.74394224018153,-122.42266944640758
368,Thursday,Traffic Violation Arrest,29TH ST \ MISSION ST,37.744037631346345,-122.42089366066374
369,Sunday,Larceny Theft,29TH ST \ DIAMOND ST,37.74316144575892,-122.4355590087104
370,Monday,Non-Criminal,29TH ST \ DIAMOND ST,37.74316144575892,-122.4355590087104
371,Saturday,Robbery,29TH ST \ SAN JOSE AVE,37.74394224018153,-122.42266944640758
372,Wednesday,Motor Vehicle Theft,ZIRCON PL \ 29TH ST,37.74321758342313,-122.43462166266472
373,Thursday,Larceny Theft,29TH ST \ DIAMOND ST,37.74316144575892,-122.4355590087104
374,Monday,Malicious Mischief,29TH ST \ TIFFANY AVE,37.743979453094994,-122.42197676683371
375,Tuesday,Drug Offense,29TH ST \ CHURCH ST,37.743699578796246,-122.42667038150655
376,Saturday,Other Miscellaneous,29TH ST \ TIFFANY AVE,37.743979453094994,-122.42197676683371
377,Wednesday,Non-Criminal,29TH ST \ SAN JOSE AVE,37.74394224018153,-122.42266944640758
378,Saturday,Burglary,29TH ST \ CASTRO ST \ DAY ST,37.743295996868255,-122.43331953220512
379,Friday,Other Miscellaneous,29TH ST \ MISSION ST,37.744037631346345,-122.42089366066374
380,Tuesday,Fraud,29TH ST \ DOLORES ST,37.743838215337966,-122.42438486441208
381,Wednesday,Larceny Theft,29TH ST \ SANCHEZ ST,37.743565341494985,-122.42888268662789
382,Tuesday,Burglary,29TH ST \ MISSION ST,37.744037631346345,-122.42089366066374
383,Saturday,Larceny Theft,29TH ST \ SAN JOSE AVE,37.74394224018153,-122.42266944640758
384,Wednesday,Larceny Theft,29TH ST \ NOE ST,37.743430737037684,-122.43110033890714
385,Wednesday,Larceny Theft,29TH ST \ MISSION ST,37.744037631346345,-122.42089366066374
386,Monday,Larceny Theft,29TH ST \ MISSION ST,37.744037631346345,-122.42089366066374
387,Wednesday,Disorderly Conduct,29TH ST \ TIFFANY AVE,37.743979453094994,-122.42197676683371
388,Monday,Malicious Mischief,29TH ST \ MISSION ST,37.744037631346345,-122.42089366066374
389,Friday,Vandalism,29TH ST \ DIAMOND ST,37.74316144575892,-122.4355590087104
390,Friday,Larceny Theft,29TH ST \ NOE ST,37.743430737037684,-122.43110033890714
391,Wednesday,Motor Vehicle Theft,29TH ST \ DOLORES ST,37.743838215337966,-122.42438486441208
392,Saturday,Miscellaneous Investigation,29TH ST \ DIAMOND ST,37.74316144575892,-122.4355590087104
393,Sunday,Larceny Theft,29TH ST \ CASTRO ST \ DAY ST,37.743295996868255,-122.43331953220512
394,Wednesday,Non-Criminal,29TH ST \ SAN JOSE AVE,37.74394224018153,-122.42266944640758
395,Wednesday,Motor Vehicle Theft,29TH ST \ SAN JOSE AVE,37.74394224018153,-122.42266944640758
396,Friday,Larceny Theft,29TH ST \ NOE ST,37.743430737037684,-122.43110033890714
397,Thursday,Recovered Vehicle,29TH ST \ SANCHEZ ST,37.743565341494985,-122.42888268662789
398,Monday,Motor Vehicle Theft,29TH ST \ SAN JOSE AVE,37.74394224018153,-122.42266944640758
399,Saturday,Non-Criminal,29TH ST \ SAN JOSE AVE,37.74394224018153,-122.42266944640758
400,Friday,Recovered Vehicle,29TH ST \ NOE ST,37.743430737037684,-122.43110033890714
401,Saturday,Malicious Mischief,29TH ST \ SAN JOSE AVE,37.74394224018153,-122.42266944640758
402,Monday,Motor Vehicle Theft,29TH ST \ CHURCH ST,37.743699578796246,-122.42667038150655
403,Tuesday,Drug Offense,29TH ST \ CHURCH ST,37.743699578796246,-122.42667038150655
404,Tuesday,Larceny Theft,29TH ST \ DIAMOND ST,37.74316144575892,-122.4355590087104
405,Sunday,Fraud,29TH ST \ MISSION ST,37.744037631346345,-122.42089366066374
406,Tuesday,Larceny Theft,29TH ST \ SAN JOSE AVE,37.74394224018153,-122.42266944640758
407,Tuesday,Burglary,29TH ST \ MISSION ST,37.744037631346345,-122.42089366066374
408,Sunday,Fraud,29TH ST \ DIAMOND ST,37.74316144575892,-122.4355590087104
409,Tuesday,Motor Vehicle Theft,29TH ST \ NOE ST,37.743430737037684,-122.43110033890714
410,Monday,Larceny Theft,29TH ST \ TIFFANY AVE,37.743979453094994,-122.42197676683371
411,Wednesday,Malicious Mischief,29TH ST \ MISSION ST,37.744037631346345,-122.42089366066374
412,Saturday,Malicious Mischief,29TH ST \ SAN JOSE AVE,37.74394224018153,-122.42266944640758
413,Wednesday,Larceny Theft,29TH ST \ NOE ST,37.743430737037684,-122.43110033890714
414,Friday,Burglary,29TH ST \ SANCHEZ ST,37.743565341494985,-122.42888268662789
415,Tuesday,Malicious Mischief,29TH ST \ DIAMOND ST,37.74316144575892,-122.4355590087104
416,Tuesday,Malicious Mischief,29TH ST \ DIAMOND ST,37.74316144575892,-122.4355590087104
417,Thursday,Robbery,29TH ST \ SAN JOSE AVE,37.74394224018153,-122.42266944640758
418,Saturday,Larceny Theft,29TH ST \ MISSION ST,37.744037631346345,-122.42089366066374
419,Wednesday,Larceny Theft,29TH ST \ NOE ST,37.743430737037684,-122.43110033890714
420,Wednesday,Fraud,29TH ST \ TIFFANY AVE,37.743979453094994,-122.42197676683371
421,Saturday,Larceny Theft,29TH ST \ SANCHEZ ST,37.743565341494985,-122.42888268662789
422,Monday,Recovered Vehicle,29TH ST \ MISSION ST,37.744037631346345,-122.42089366066374
423,Tuesday,Motor Vehicle Theft,29TH ST \ DOLORES ST,37.743838215337966,-122.42438486441208
424,Tuesday,Larceny Theft,29TH ST \ SAN JOSE AVE,37.74394224018153,-122.42266944640758
425,Tuesday,Drug Offense,29TH ST \ CHURCH ST,37.743699578796246,-122.42667038150655
426,Tuesday,Larceny Theft,29TH ST \ TIFFANY AVE,37.743979453094994,-122.42197676683371
427,Wednesday,Non-Criminal,29TH ST \ SAN JOSE AVE,37.74394224018153,-122.42266944640758
428,Friday,Motor Vehicle Theft,29TH ST \ TIFFANY AVE,37.743979453094994,-122.42197676683371
429,Friday,Larceny Theft,29TH ST \ SANCHEZ ST,37.743565341494985,-122.42888268662789
430,Tuesday,Larceny Theft,29TH ST \ NOE ST,37.743430737037684,-122.43110033890714
431,Monday,Offences Against The Family And Children,29TH ST \ DIAMOND ST,37.74316144575892,-122.4355590087104
432,Saturday,Malicious Mischief,29TH ST \ CHURCH ST,37.743699578796246,-122.42667038150655
433,Tuesday,Recovered Vehicle,29TH ST \ SAN JOSE AVE,37.74394224018153,-122.42266944640758
434,Tuesday,Larceny Theft,29TH ST \ DOLORES ST,37.743838215337966,-122.42438486441208
435,Saturday,Lost Property,29TH ST \ NOE ST,37.743430737037684,-122.43110033890714
436,Saturday,Burglary,29TH ST \ TIFFANY AVE,37.743979453094994,-122.42197676683371
437,Tuesday,Assault,29TH ST \ DIAMOND ST,37.74316144575892,-122.4355590087104
438,Sunday,Larceny Theft,29TH ST \ MISSION ST,37.744037631346345,-122.42089366066374
439,Thursday,Forgery And Counterfeiting,29TH ST \ NOE ST,37.743430737037684,-122.43110033890714
440,Tuesday,Malicious Mischief,29TH ST \ DIAMOND ST,37.74316144575892,-122.4355590087104
441,Friday,Recovered Vehicle,29TH ST \ MISSION ST,37.744037631346345,-122.42089366066374
442,Friday,Larceny Theft,29TH ST \ MISSION ST,37.744037631346345,-122.42089366066374
443,Tuesday,Motor Vehicle Theft,29TH ST \ SAN JOSE AVE,37.74394224018153,-122.42266944640758
444,Thursday,Larceny Theft,29TH ST \ SAN JOSE AVE,37.74394224018153,-122.42266944640758
445,Monday,Larceny Theft,VALLEY ST \ NOE ST,37.74424514163156,-122.43117977060557
446,Thursday,Weapons Offense,VALLEY ST \ SANCHEZ ST,37.744363238605814,-122.42895947402056
447,Monday,Non-Criminal,VALLEY ST \ SANCHEZ ST,37.744363238605814,-122.42895947402056
448,Monday,Suspicious Occ,VALLEY ST \ SANCHEZ ST,37.744363238605814,-122.42895947402056
449,Saturday,Larceny Theft,VALLEY ST \ NOE ST,37.74424514163156,-122.43117977060557
450,Saturday,Larceny Theft,VALLEY ST \ NOE ST,37.74424514163156,-122.43117977060557
451,Sunday,Other Miscellaneous,VALLEY ST \ SANCHEZ ST,37.744363238605814,-122.42895947402056
452,Saturday,Burglary,VALLEY ST \ SANCHEZ ST,37.744363238605814,-122.42895947402056
453,Monday,Burglary,VALLEY ST \ SAN JOSE AVE,37.74475879541879,-122.42243884694496
454,Tuesday,Missing Person,VALLEY ST \ SAN JOSE AVE,37.74475879541879,-122.42243884694496
455,Wednesday,Missing Person,VALLEY ST \ SAN JOSE AVE,37.74475879541879,-122.42243884694496
456,Sunday,Larceny Theft,VALLEY ST \ NOE ST,37.74424514163156,-122.43117977060557
457,Sunday,Assault,VALLEY ST \ SAN JOSE AVE,37.74475879541879,-122.42243884694496
458,Sunday,Assault,VALLEY ST \ SAN JOSE AVE,37.74475879541879,-122.42243884694496
459,Sunday,Other Miscellaneous,VALLEY ST \ SAN JOSE AVE,37.74475879541879,-122.42243884694496
460,Tuesday,Larceny Theft,VALLEY ST \ DOLORES ST,37.74463599762967,-122.42445920936676
461,Friday,Non-Criminal,VALLEY ST \ CHURCH ST,37.74449740650866,-122.42674618669885
462,Saturday,Missing Person,VALLEY ST \ SAN JOSE AVE,37.74475879541879,-122.42243884694496
463,Saturday,Larceny Theft,VALLEY ST \ CHURCH ST,37.74449740650866,-122.42674618669885
464,Saturday,Larceny Theft,VALLEY ST \ CHURCH ST,37.74449740650866,-122.42674618669885
465,Friday,Larceny Theft,VALLEY ST \ CHURCH ST,37.74449740650866,-122.42674618669885
466,Saturday,Larceny Theft,VALLEY ST \ CASTRO ST,37.74411573971173,-122.43339459855535
467,Friday,Motor Vehicle Theft,VALLEY ST \ CASTRO ST,37.74411573971173,-122.43339459855535
468,Friday,Burglary,VALLEY ST \ SANCHEZ ST,37.744363238605814,-122.42895947402056
469,Monday,Motor Vehicle Theft,VALLEY ST \ CASTRO ST,37.74411573971173,-122.43339459855535
470,Monday,Burglary,VALLEY ST \ CASTRO ST,37.74411573971173,-122.43339459855535
471,Monday,Motor Vehicle Theft,VALLEY ST \ CASTRO ST,37.74411573971173,-122.43339459855535
472,Wednesday,Larceny Theft,VALLEY ST \ DOLORES ST,37.74463599762967,-122.42445920936676
473,Tuesday,Missing Person,VALLEY ST \ SAN JOSE AVE,37.74475879541879,-122.42243884694496
474,Wednesday,Motor Vehicle Theft,VALLEY ST \ SAN JOSE AVE,37.74475879541879,-122.42243884694496
475,Saturday,Larceny Theft,VALLEY ST \ SANCHEZ ST,37.744363238605814,-122.42895947402056
476,Wednesday,Larceny Theft,VALLEY ST \ SANCHEZ ST,37.744363238605814,-122.42895947402056
477,Monday,Larceny Theft,VALLEY ST \ SANCHEZ ST,37.744363238605814,-122.42895947402056
478,Saturday,Larceny Theft,VALLEY ST \ NOE ST,37.74424514163156,-122.43117977060557
479,Sunday,Suspicious Occ,VALLEY ST \ NOE ST,37.74424514163156,-122.43117977060557
480,Wednesday,Offences Against The Family And Children,VALLEY ST \ DIAMOND ST,37.74400034992925,-122.43560321265068
481,Wednesday,Fraud,VALLEY ST \ DIAMOND ST,37.74400034992925,-122.43560321265068
482,Monday,Missing Person,VALLEY ST \ SAN JOSE AVE,37.74475879541879,-122.42243884694496
483,Sunday,Other Miscellaneous,VALLEY ST \ CASTRO ST,37.74411573971173,-122.43339459855535
484,Friday,Malicious Mischief,VALLEY ST \ NOE ST,37.74424514163156,-122.43117977060557
485,Wednesday,Larceny Theft,VALLEY ST \ DOLORES ST,37.74463599762967,-122.42445920936676
486,Tuesday,Motor Vehicle Theft,VALLEY ST \ DOLORES ST,37.74463599762967,-122.42445920936676
487,Wednesday,Non-Criminal,VALLEY ST \ NOE ST,37.74424514163156,-122.43117977060557
488,Wednesday,Non-Criminal,VALLEY ST \ NOE ST,37.74424514163156,-122.43117977060557
489,Saturday,Larceny Theft,VALLEY ST \ NOE ST,37.74424514163156,-122.43117977060557
490,Monday,Burglary,VALLEY ST \ SAN JOSE AVE,37.74475879541879,-122.42243884694496
491,Friday,Missing Person,VALLEY ST \ SAN JOSE AVE,37.74475879541879,-122.42243884694496
492,Friday,Missing Person,VALLEY ST \ SAN JOSE AVE,37.74475879541879,-122.42243884694496
493,Sunday,Burglary,VALLEY ST \ CASTRO ST,37.74411573971173,-122.43339459855535
494,Wednesday,Burglary,VALLEY ST \ CASTRO ST,37.74411573971173,-122.43339459855535
495,Saturday,Non-Criminal,VALLEY ST \ SAN JOSE AVE,37.74475879541879,-122.42243884694496
496,Wednesday,Missing Person,VALLEY ST \ SAN JOSE AVE,37.74475879541879,-122.42243884694496
497,Tuesday,Missing Person,VALLEY ST \ SAN JOSE AVE,37.74475879541879,-122.42243884694496
498,Saturday,Other Miscellaneous,VALLEY ST \ NOE ST,37.74424514163156,-122.43117977060557
499,Sunday,Missing Person,VALLEY ST \ SAN JOSE AVE,37.74475879541879,-122.42243884694496
500,Tuesday,Burglary,VALLEY ST \ SAN JOSE AVE,37.74475879541879,-122.42243884694496
501,Monday,Larceny Theft,VALLEY ST \ SAN JOSE AVE,37.74475879541879,-122.42243884694496
502,Wednesday,Suspicious Occ,VALLEY ST \ DIAMOND ST,37.74400034992925,-122.43560321265068
503,Thursday,Burglary,VALLEY ST \ DOLORES ST,37.74463599762967,-122.42445920936676
504,Saturday,Fraud,VALLEY ST \ DIAMOND ST,37.74400034992925,-122.43560321265068
505,Wednesday,Larceny Theft,VALLEY ST \ CASTRO ST,37.74411573971173,-122.43339459855535
506,Thursday,Malicious Mischief,VALLEY ST \ NOE ST,37.74424514163156,-122.43117977060557
507,Monday,Larceny Theft,VALLEY ST \ CHURCH ST,37.74449740650866,-122.42674618669885
508,Friday,Motor Vehicle Theft,VALLEY ST \ CASTRO ST,37.74411573971173,-122.43339459855535
509,Wednesday,Larceny Theft,VALLEY ST \ CASTRO ST,37.74411573971173,-122.43339459855535
510,Tuesday,Larceny Theft,VALLEY ST \ NOE ST,37.74424514163156,-122.43117977060557
511,Wednesday,Larceny Theft,VALLEY ST \ SANCHEZ ST,37.744363238605814,-122.42895947402056
512,Thursday,Motor Vehicle Theft,VALLEY ST \ NOE ST,37.74424514163156,-122.43117977060557
513,Monday,Missing Person,VALLEY ST \ SAN JOSE AVE,37.74475879541879,-122.42243884694496
514,Tuesday,Larceny Theft,VALLEY ST \ NOE ST,37.74424514163156,-122.43117977060557
515,Thursday,Larceny Theft,VALLEY ST \ CHURCH ST,37.74449740650866,-122.42674618669885
516,Wednesday,Burglary,VALLEY ST \ CHURCH ST,37.74449740650866,-122.42674618669885
517,Sunday,Motor Vehicle Theft,VALLEY ST \ CASTRO ST,37.74411573971173,-122.43339459855535
